,link,text,date,No_of_Likes,No_of_tweets
8649,https://twitter.com/RTErdogan/status/1659243806703616003#m,Şoför esnafımızla beraberiz. https://nitter.mint.lgbt/i/broadcasts/1DXGyvNjBvPJM,"May 18, 2023 · 5:05 PM UTC",37526.0,2133.0
8650,https://twitter.com/RTErdogan/status/1659082217530744833#m,"Meclis seçiminin Cumhur İttifakı’nın zaferiyle sonuçlanması, Cumhurbaşkanı seçiminde de açık ara bir farkın ortaya çıkması; CHP Genel Başkanı'nın ve yönetiminin dengesini iyice bozdu.                                                                                                    14 Mayıs gecesi, sonuçları bildikleri halde televizyon ekranlarında sahneledikleri “kazandık” tiyatrosunu hep birlikte takip ettik.  Sandığın rengi belli oldukça yalanları ortaya çıktı. Buna rağmen, ne bilerek yanlış yönlendirdikleri seçmenlerinden ne de kamuoyundan çıkıp özür dahi dilemediler.  Aynı zihniyetin şimdi de oyunu alamadıkları vatandaşlarımıza yönelik; bırakınız siyaseti, insani değerlerle bağdaşmayan saldırılarına şahit oluyoruz.  Bu çevreler, deprem bölgesine gönderdikleri yardımları kesmekten otellerdeki depremzedeleri kapı dışarı etmeye kadar her türlü vicdansızlığı sergiliyorlar.  Sosyal medyada yürütülen çirkin kampanyaları saymıyorum bile…  Biliyorum, yakınlarını kaybeden yüreği yaralı afetzedelerimiz yaşananlardan çok rahatsız oluyor.  Bu pervasızlıklardan, hangi partiye oy verirse versin 85 milyonun tamamı üzüntü duyuyor.  Kimse endişelenmesin, bu kötülük furyası karşısında hiçbir vatandaşımız umutsuzluğa kapılmasın.  Milletimizin ve insanlığın ortak vicdanını yere düşürmemek, bizim asli görevimizdir.  Devlet-millet dayanışmasıyla inşallah yaralarımızı hep birlikte saracağız. Depremzede kardeşlerimizi sahipsiz bırakmayacak, yanlarında olmayı sürdüreceğiz.","May 18, 2023 · 6:23 AM UTC",80535.0,6669.0
8651,https://twitter.com/murat_kurum/status/1658816949093105664#m,"Benim de kanıma çok dokundu, güzel kardeşim.  Ama hiç üzülme, biz varız.  Sözümüzü tutacağız!","May 17, 2023 · 12:49 PM UTC",55604.0,2775.0
8652,https://twitter.com/RTErdogan/status/1658847448775766016#m,"CHP, seçime beraber girdiği ortakları üzerinden Türk siyasi tarihinin en büyük yankesiciliğine veya onların çok sevdiği bir ifadeyle tarihin en büyük “hortumlanmasına” maruz kalmıştır.                                                                                                  Bizzat masadaki arkadaşları tarafından “sazan sarmalına” alınan Kılıçdaroğlu, gördüğümüz kadarıyla fena halde çarpılmıştır.  Bunun hesabını CHP Genel Başkanı'ndan ve CHP Genel Merkezi'nden sormak da o partinin seçmenlerine düşer, bizi ilgilendirmez.  Her zaman söylediğimiz gibi, Türkiye'nin en büyük problemi vizyoner, programcı, projeci, hayırda yarışmayı esas alan bir muhalefete sahip olmamasıdır.  Ülkemizde her şeyi değiştirdik ancak muhalefeti maalesef değiştiremedik.  Bu seçimlerin, inşallah, yıllardır herkesin beklediği bu değişime de vesile olacağına inanıyoruz.","May 17, 2023 · 2:50 PM UTC",88308.0,7274.0
8653,https://twitter.com/RTErdogan/status/1658836616855666689#m,"Ülkemizin gayretleri, Rus dostlarımızın desteği ve Ukraynalı dostlarımızın katkılarıyla Karadeniz Tahıl Koridoru Anlaşması'nın 2 ay daha uzatılmasına karar verildi.  Tüm dünyaya hayırlı olsun.                                                                                          Anlaşmanın tüm şartları yerine getirilerek bundan sonraki süreçte de devam etmesi için gayretlerimizi sürdüreceğiz.  Ayrıca Rus dostlarımız, Mykolaiv ve Olvia Limanlarındaki Türk gemilerinin çıkışına da engel olmayacaklarını bildirdiler. Bunun için de kendilerine müteşekkiriz.  İnşallah Rusya ve Ukrayna arasındaki savaşın önce kalıcı bir ateşkes, sonra da barışla sonuçlanacağı günleri de göreceğimizi ümit ediyoruz.  Rusya Devlet Başkanı Sayın Putin'e bu süreçteki çabalarımıza verdiği samimi destek için şükranlarımı sunuyorum.  Ukrayna Devlet Başkanı Sayın Zelenski'ye de yapıcı iş birliği için teşekkür ediyorum.  Birleşmiş Milletler Genel Sekreteri Sayın Guterres'e de süreçteki gayretleri için teşekkür ediyorum.  Küresel gıda tedarik zincirlerinin kesintisiz işlemesi, özellikle ihtiyaç sahibi ülkelerin tahıla ulaşımının kolaylaştırılması bakımından hayati öneme sahip bu kararın tüm taraflara hayırlı olmasını diliyorum.","May 17, 2023 · 2:07 PM UTC",52910.0,3902.0
8654,https://twitter.com/RTErdogan/status/1658829399263780868#m,"AK Parti İl Başkanları, Milletvekilleri, Milletvekili Adayları ve Belediye Başkanları Toplantısı https://nitter.mint.lgbt/i/broadcasts/1OwGWwkVmYjGQ","May 17, 2023 · 1:38 PM UTC",42815.0,2750.0
8655,https://twitter.com/RTErdogan/status/1658719835344326656#m,"Sevgili genç kardeşlerim,  14 Mayıs’ta iradenize sahip çıktığınız, tercihinizi sandıklara özgürce yansıttığınız, demokrasimize omuz verdiğiniz için her birinize teşekkür ediyorum.                                                                                                       Tüm dünya gençlerine örnek olan bu tavrınızla, milletimizin size güvenmekte ne kadar haklı olduğunu bir kez daha gösterdiniz.  Sizlerle gurur duyuyorum.  Sizler bizim umudumuzsunuz, göz bebeğimizsiniz, aydınlık yarınlarımızın teminatısınız.  Tarihi şanlı zaferlerle dolu bu milleti, muasır medeniyetler seviyesinin de üstüne inşallah sizler taşıyacaksınız.  Lütfen kimsenin hayallerinizle aranıza girmesine, sizi yıldırmasına, sizi korkutmasına, kendi zehrini size de zerk etmesine müsaade etmeyin.  Egoları tavan yapmış, geçmişi başarısızlıklar ve seçim yenilgileriyle dolu şahsiyetlerin sizi kendi dipsiz karanlıklarına sürüklemesine asla izin vermeyin.  Sorunlarımızı birlikte çözeceğiz, zorlukların üstesinden birlikte geleceğiz. Acılarımızı birlikte paylaşacak, başarılarımıza birlikte sevineceğiz.  İnşallah çok daha güzel günleri yine sizlerle birlikte göreceğiz.  28 Mayıs’ta siz genç kardeşlerimin güçlü desteğine güveniyorum.","May 17, 2023 · 6:23 AM UTC",81114.0,10766.0
8656,https://twitter.com/RTErdogan/status/1658527801429852190#m,CNN Türk - Kanal D Ortak Canlı Yayını https://nitter.mint.lgbt/i/broadcasts/1BRJjZvQdVWJw,"May 16, 2023 · 5:40 PM UTC",48831.0,4795.0
8657,https://twitter.com/RTErdogan/status/1658491448550133760#m,"Şırnak Bestler Dereler Bölgesi'nde bölücü terör örgütü PKK’ya karşı yürütülen operasyon sırasında çıkan çatışmada şehit düşen 3 kahraman Jandarmamıza Allah’tan rahmet, yaralılarımıza acil şifalar diliyorum.                                                                            Kahramanlarımızın ailelerine sabr-ı cemil niyaz ediyorum. Milletimizin başı sağ olsun.  Bölücü terör örgütü PKK ve uzantılarına karşı mücadelemizi sınırlarımız içinde ve dışında kararlılıkla sürdürecek, son terörist de bertaraf edilene kadar durmayacağız.","May 16, 2023 · 3:15 PM UTC",58715.0,2811.0
8658,https://twitter.com/RTErdogan/status/1652574369179217920#m,"6 Şubat’ta asrın afetini yaşadık, 51 bine yakın canımızı toprağa verdik. Fakat 85 milyon asıl büyük felaketi deprem bölgesini unutursak yaşarız.  Depremzede kardeşlerim;  Bizim aklımız, gönlümüz hep sizlerle. Sizi asla unutmuyor, yaralarınızı bir an önce sarmak için çalışıyoruz.   3,5 milyon insanımızı geçici barınma merkezlerinde, kamu tesislerinde ve yurtlarda misafir ediyoruz.  350 ayrı noktada toplam 806 bin çadırın ve 85 bin 500 konteynerin kurulumunu yaptık, her geçen gün bölgeye yeni barınma alanları kurmayı sürdürüyoruz.  Hatay hariç tüm illerimizdeki enkazı kaldırdık, inşallah Hatay'daki yıkık ve acil yıkılacak binaları da bu hafta bitiriyoruz.  Şimdiye kadar hane desteği, taşınma ve kira yardımı ile vefat edenlerin yakınlarına 30 milyar lira ödeme yaptık.  2 milyon 400 bin insanımıza psikososyal destek hizmeti sağladık.  Her gün 4 milyon insanımıza 3 öğün sıcak yemek ulaştırıyoruz.  İnşa süreci başlayan konut sayısında 125 bine, bilfiil temeli atılan konut sayısında 58 bin 630’a ulaştık.  Son olarak dün Azerbaycan Cumhurbaşkanı İlham Aliyev kardeşimle deprem konutlarımızın temelini attık.  Deprem bölgesinde inşa edeceğimiz toplam 650 bin yeni yuvanın ilk 319 binini bir sene içerisinde inşallah sizlere teslim edeceğiz.  Deprem turistlerinin umursamazlığına bakarak kesinlikle karamsarlığa kapılmayın.  Bize güvenin, inanın, dualarınızda yer ayırın.  Allah’ın izniyle bu zor günleri en kısa sürede aşarak müreffeh yarınlarımıza ulaşacağımızdan hiç endişe duymayın…","Apr 30, 2023 · 7:23 AM UTC",42532.0,4142.0
8659,https://twitter.com/cnnturk/status/1658364730191360002#m,"Cumhurbaşkanı Erdoğan 14 Mayıs seçimlerinin ardından ilk kez bu akşam CNN TÜRK-Kanal D ortak yayınında. Seçim sonuçlarını nasıl değerlendiriyor? 28 Mayıs'taki 2. tur öncesi nasıl bir kampanya yürütecek?Ahmet Hakan ve Hande Fırat soracak, Erdoğan ortak yayında yanıtlayacak.","May 16, 2023 · 6:52 AM UTC",12882.0,2267.0
8660,https://twitter.com/RTErdogan/status/1658357859329908736#m,"Kıymetli yol ve dava arkadaşlarım,  Ülkemizin en kritik seçimlerinin ilk sınavını Cumhur İttifakı olarak hamdolsun alnımızın akıyla verdik.                                                                                                                                               Kışkırtmalara gelmeden, baskılara aldırmadan, yılgınlığa kapılmadan, zorluklar karşısında pes etmeden canla başla mücadele ettik.  Her birinize emekleriniz, gayretleriniz, fedakârlıklarınız için teşekkür ediyorum.  Rabbime bana sizler gibi yol arkadaşları verdiği için binlerce kez hamdediyorum.  Şimdi 14 Mayıs’ta elde ettiğimiz başarıyı daha büyük bir zaferle taçlandırma vakti…  Seçimlerin ikinci turu 27 Mayıs darbesinin 63’üncü yıl dönümünden bir gün sonra, 28 Mayıs tarihinde yapılacak.  Bizler siyasetinin merkezine millî iradeyi, ülkeye ve millete hizmet aşkını koymuş bir ittifakız.  Şimdiye kadar bizlere sahip çıkmış, gerektiğinde bu uğurda tanklara meydan okumuş milletimize şükran borcumuzu ancak daha fazla çalışarak, daha fazla koşturarak ödeyebiliriz.  Türkiye bizden hizmet bekliyor, icraat bekliyor, milletimiz bizden kendisini hedefleriyle buluşturmamızı bekliyor.  Depremzede kardeşlerimiz bizden bir an önce yaralarının sarılmasını bekliyor.  28 Mayıs seçimi için çalışmaya sandığın renginin belli olmasıyla birlikte zaten başladık.  İnşallah önümüzdeki günleri de en güzel, en verimli şekilde değerlendireceğiz.  Allah’ın izniyle 28 Mayıs’ı Türkiye Yüzyılı’nın müjdecisi haline getireceğiz.  Sizlere güveniyorum.","May 16, 2023 · 6:24 AM UTC",118032.0,13792.0
8661,https://twitter.com/Akparti/status/1658162922151981061#m,"Sen dik dur eğilme, Türkiye Yüzyılı seninle Dualar, rüyalar, umutlar seninle.","May 15, 2023 · 5:30 PM UTC",46025.0,2958.0
8662,https://twitter.com/RTErdogan/status/1658151839135674383#m,"Tarihimizin en yüksek katılımlı seçimlerinden biri olan 14 Mayıs seçimleri, aziz milletimizin basiret ve ferasetiyle demokrasimize yakışır bir şölen havası içinde gerçekleşmiştir.                                                                                                       Milletimiz; Kandil’den, Pensilvanya’dan, sosyal medya mecralarından ve yabancı dergi kapakları üzerinden yapılan siyaset mühendisliklerine rağmen özgür iradesine sahip çıkmıştır.  Sonuçtan bağımsız olarak 14 Mayıs seçimlerinin kazananı Türk demokrasisi ve 85 milyon ferdiyle Türk Milleti olmuştur.  Milletimiz 27 milyondan fazla oyla, %49,51 oy oranıyla şahsımıza bir kez daha büyük bir teveccüh göstermiş, Türkiye Büyük Millet Meclisi’nde de çoğunluğu Cumhur İttifakına vererek bize ve İttifakımıza güvendiğini, inandığını, geleceğini burada gördüğünü teyit etmiştir.  14 Mayıs’ta sandığa giderek, özgür iradelerini yansıtan tüm vatandaşlarıma, yurtdışıyla birlikte 56 milyon insanımızın her birine demokrasiye hayat veren katkıları ve saygıdeğer oyları için teşekkür ediyorum.  Türkiye, dün gösterdiği olgunlukla, dünyanın en ileri demokratik kültürüne sahip ülkelerinden biri olduğunu göstermiştir.  Yüksek Seçim Kurulu tarafından yapılan açıklamalara göre en yakın rakibimizle aramızdaki 2 buçuk milyon oy farkına rağmen Cumhurbaşkanı seçimi, yarım puandan daha az bir farkla ikinci tura kalmıştır.  Hayatı boyunca milletin iradesi dışında hiçbir güç tanımamış, milletin çizdiği istikametten ayrılmamış bir siyasetçi olarak, sandıkta tecelli eden bu iradeye saygı duyuyoruz.  28 Mayıs’a kadar durmadan, dinlenmeden ve aşkla koşturarak aziz milletimize olan sorumluluğumuzu yerine getireceğiz.  14 Mayıs’ta elde ettiğimiz oy oranını daha da yükselterek, 28 Mayıs seçiminden zaferle çıkacak, inşallah tarihi bir başarıya imza atacağız.  Durmak yok, yola devam diyerek Türkiye Yüzyılı vizyonumuz doğrultusunda 28 Mayıs için bugünden itibaren çalışmaya başladık.  Hangi siyasi partiye gönül verirse versin tüm vatandaşlarımın oyuna talip olduğumuzu ifade etmek istiyorum.  Rabbim yar ve yardımcımız olsun.","May 15, 2023 · 4:46 PM UTC",130101.0,15012.0
8663,https://twitter.com/RTErdogan/status/1657884101481775104#m,Balkondayız. 🇹🇷 https://nitter.mint.lgbt/i/broadcasts/1YqKDoBdlzoxV,"May 14, 2023 · 11:02 PM UTC",146016.0,9053.0
8664,https://twitter.com/RTErdogan/status/1657823950469038082#m,"14 Mayıs seçimlerinin uhulet ve suhulet ile büyük bir demokrasi şöleni şeklinde gerçekleşmesi, Türkiye’mizin sahip olduğu demokratik olgunluğun ifadesidir.                                                                                                                               Seçim böylesine olumlu ve demokratik atmosferde geçmişken, oy sayımı da halen sürerken, alelacele sonuçlar açıklamaya kalkmak, milli iradenin gaspı anlamını taşır.   Milletimizin teveccühünün devam eden oy sayımına yansıyor olmasından memnuniyet duyuyoruz.   Tüm dava ve yol arkadaşlarımdan, sonuçlar resmi olarak neticelenene kadar, her ne olursa olsun sandıkların başından ayrılmamalarını rica ediyorum.   Demokrasi adına oy veren ve seçim çalışmalarında yer alan tüm vatandaşlarımı tebrik ediyor, her birine ayrı ayrı şükranlarımı ifade ediyorum.","May 14, 2023 · 7:03 PM UTC",167546.0,13276.0
8665,https://twitter.com/RTErdogan/status/1657747656523800581#m,"Değerli dava ve yol arkadaşlarım...  Oy verme işlemi ülkemiz genelinde, hamdolsun, demokrasimize yakışır bir şekilde tamamlandı. Şimdi, her zaman olduğu gibi sandıklara sıkı sıkıya sahip çıkma vakti. Sonuçlar kesinleşinceye kadar milletimizin iradesini korumaya devam!..","May 14, 2023 · 2:00 PM UTC",164472.0,9098.0
8666,https://twitter.com/RTErdogan/status/1657657066108997634#m,"Şehit anneleri başta olmak üzere, karşılıksız sevginin, şefkatin, merhametin timsali bütün annelerimizin #AnnelerGünü’nü tebrik ediyorum.  Ebediyete irtihal etmiş tüm annelerimize Allah'tan rahmet niyaz ediyorum.","May 14, 2023 · 8:00 AM UTC",84170.0,1836.0
8667,https://twitter.com/RTErdogan/status/1657400115542327297#m,"Çok kıymetli dava arkadaşlarım!  Yarın, hepinizin güne erken başlamasını ve en geç 06.30'da sandık başında hazır bulunmanızı rica ediyorum.                                                                                                                                               Sandık görevlileri kardeşlerim, iyi biliyorsunuz ki sandık namustur ve seçim sandıkta kazanılır.  Her birinize sandık nöbetinde kolaylıklar diliyorum. Allah yâr ve yardımcımız olsun.","May 13, 2023 · 2:59 PM UTC",147809.0,11766.0
8668,https://twitter.com/RTErdogan/status/1657390250799296517#m,Aşkım İstanbul… 🇹🇷,"May 13, 2023 · 2:20 PM UTC",104078.0,3453.0
8669,https://twitter.com/RTErdogan/status/1657382364861939716#m,Muhteşem Kasımpaşa! Teşekkürler Beyoğlu! 🇹🇷,"May 13, 2023 · 1:48 PM UTC",47593.0,927.0
8670,https://twitter.com/RTErdogan/status/1657369360669745158#m,Beyoğlu'ndayız. #İstanbulİçinDoğrusuAkParti https://nitter.mint.lgbt/i/broadcasts/1vOxwMqYbnPGB,"May 13, 2023 · 12:57 PM UTC",42156.0,1170.0
8671,https://twitter.com/RTErdogan/status/1657358780810813440#m,Memleketin tüm kazanımları Türkiye Yüzyılı’nda da var olsun diyenlerle 14 Mayıs’ta bir olacağız! 🇹🇷,"May 13, 2023 · 12:15 PM UTC",48772.0,1415.0
8672,https://twitter.com/RTErdogan/status/1657347484023136257#m,Muhteşem Sancaktepe! Teşekkürler Sancaktepe! 🇹🇷,"May 13, 2023 · 11:30 AM UTC",35311.0,826.0
8673,https://twitter.com/RTErdogan/status/1657334358116630528#m,Sancaktepe'deyiz. #İstanbulİçinDoğrusuAkParti https://nitter.mint.lgbt/i/broadcasts/1BdGYyAgOXNGX,"May 13, 2023 · 10:37 AM UTC",36659.0,948.0
8674,https://twitter.com/RTErdogan/status/1657324840355782656#m,Muhteşem Ümraniye! Teşekkürler Ümraniye! 🇹🇷,"May 13, 2023 · 10:00 AM UTC",46716.0,1178.0
